,Title,Price,Date
7846,P55864539,55864539,2099-03-31
7847,P25962575,25962575,3679-10-25
7848,P20758588,20758588,1403-09-23
7849,P9503416,9503416,3098-05-14
7850,P53861991,53861991,1675-07-27
7851,P86599956,86599956,3715-02-03
7852,P16042859,16042859,1714-05-20
7853,P29338777,29338777,2717-10-12
7854,P83648972,83648972,2771-08-29
7855,P40070200,40070200,1672-11-26
7856,P35958411,35958411,1318-12-28
7857,P72443959,72443959,2166-01-31
7858,P35585606,35585606,1459-01-02
7859,P39295215,39295215,2728-09-26
7860,P68990719,68990719,3915-12-27
7861,P97321869,97321869,1214-06-05
7862,P70501513,70501513,2204-02-19
7863,P61221835,61221835,1084-01-09
7864,P23492884,23492884,3878-04-01
7865,P84075537,84075537,2955-04-23
7866,P68705064,68705064,1705-02-28
7867,P5234533,5234533,3221-12-24
7868,P79088645,79088645,2623-07-13
7869,P85033404,85033404,3329-12-26
7870,P64046524,64046524,1627-08-23
7871,P4084555,4084555,3442-08-18
7872,P53326372,53326372,3143-08-29
7873,P72313371,72313371,3220-05-04
7874,P21133011,21133011,1567-06-12
7875,P81303566,81303566,1313-03-02
7876,P86178594,86178594,2054-08-25
7877,P83943694,83943694,3941-08-06
7878,P83654904,83654904,2723-04-27
7879,P47715044,47715044,2573-05-26
7880,P59327207,59327207,3499-07-04
7881,P64495905,64495905,1228-11-29
7882,P70502405,70502405,2321-03-23
7883,P66675091,66675091,2781-03-05
7884,P34578105,34578105,1478-10-14
7885,P71293265,71293265,1997-09-08
7886,P33132862,33132862,1457-07-14
7887,P59827412,59827412,3063-02-13
7888,P15399031,15399031,3430-03-14
7889,P72253821,72253821,3470-09-13
7890,P74642430,74642430,2884-08-25
7891,P71027564,71027564,2110-02-25
7892,P75635,75635,1262-03-17
7893,P81689695,81689695,1787-04-21
7894,P98002405,98002405,1612-09-28
7895,P56428805,56428805,2341-02-24
7896,P52195532,52195532,1612-03-04
7897,P43850406,43850406,2028-08-27
7898,P8851399,8851399,2446-02-06
7899,P33958594,33958594,2427-06-21
7900,P28046253,28046253,3964-11-26
7901,P77740278,77740278,2235-12-26
7902,P92875409,92875409,2689-04-28
7903,P756076,756076,2242-01-09
7904,P47771207,47771207,2049-12-20
7905,P45625552,45625552,3628-03-26
7906,P290226,290226,1787-12-25
7907,P43983222,43983222,1724-05-01
7908,P32390018,32390018,1857-04-09
7909,P24980674,24980674,3941-04-30
7910,P97867152,97867152,3707-02-15
7911,P39914107,39914107,3749-08-10
7912,P23006872,23006872,2417-04-02
7913,P36959010,36959010,2984-01-01
7914,P58411208,58411208,2538-12-02
7915,P13231271,13231271,1815-12-16
7916,P3801328,3801328,1965-01-14
7917,P8706957,8706957,3946-11-16
7918,P80748932,80748932,3305-07-06
7919,P69611883,69611883,3828-03-24
7920,P92081970,92081970,1245-04-16
7921,P58250081,58250081,3274-09-27
7922,P38489431,38489431,3114-03-08
7923,P1418698,1418698,2548-01-18
7924,P69593907,69593907,2551-10-02
7925,P32114887,32114887,3369-06-09
7926,P44701488,44701488,3396-10-05
7927,P18288731,18288731,2859-11-02
7928,P91230142,91230142,1991-12-06
7929,P27112770,27112770,2183-11-26
7930,P64265423,64265423,2625-01-11
7931,P53154720,53154720,1776-07-19
7932,P9414679,9414679,2356-01-11
7933,P54401028,54401028,3254-05-11
7934,P50053712,50053712,1199-09-05
7935,P70696155,70696155,3855-01-19
7936,P63885059,63885059,2735-05-12
7937,P29538260,29538260,2991-05-18
7938,P36531859,36531859,3925-02-01
7939,P9679569,9679569,2902-04-09
7940,P11074441,11074441,1403-12-31
7941,P23413803,23413803,2633-05-31
7942,P29403584,29403584,1389-04-10
7943,P31310874,31310874,3136-04-12
7944,P92746604,92746604,1180-08-19
7945,P33044373,33044373,3061-11-04
7946,P90243658,90243658,2299-06-23
7947,P2224728,2224728,1234-11-01
7948,P82672055,82672055,1443-10-21
7949,P64834896,64834896,1939-03-11
7950,P39029010,39029010,2799-03-13
7951,P99093294,99093294,1566-07-28
7952,P12372931,12372931,3203-10-24
7953,P9034389,9034389,2168-12-18
7954,P79059576,79059576,2767-08-31
7955,P63286821,63286821,1214-12-26
7956,P85726066,85726066,1574-09-06
7957,P62685689,62685689,2224-06-04
7958,P17994720,17994720,1887-07-20
7959,P47345248,47345248,3965-11-30
7960,P87752379,87752379,3434-04-10
7961,P91857490,91857490,1864-05-08
7962,P92861432,92861432,1066-02-03
7963,P62512589,62512589,1947-11-23
7964,P68908339,68908339,3677-02-16
7965,P40009340,40009340,3432-09-04
7966,P51998781,51998781,1066-04-12
7967,P46228224,46228224,1744-05-24
7968,P76306175,76306175,2924-02-02
7969,P41203919,41203919,1957-01-04
7970,P43880674,43880674,1946-09-15
7971,P42461732,42461732,2616-08-17
7972,P21049625,21049625,1010-08-17
7973,P86338319,86338319,2040-09-28
7974,P99265103,99265103,3402-06-01
7975,P80395210,80395210,1913-07-20
7976,P12701618,12701618,3358-11-30
7977,P31379181,31379181,3506-12-27
7978,P64873593,64873593,1383-04-04
7979,P57462864,57462864,1047-11-08
7980,P70730479,70730479,1722-05-24
7981,P49595384,49595384,3615-01-30
7982,P86804227,86804227,1470-01-31
7983,P84840983,84840983,1083-11-01
7984,P29099881,29099881,2927-01-31
7985,P26484300,26484300,3577-12-13
7986,P40682823,40682823,1577-09-19
7987,P68200525,68200525,1255-04-28
7988,P54595043,54595043,3574-12-05
7989,P61052286,61052286,3580-02-19
7990,P63424813,63424813,1989-04-12
7991,P57499105,57499105,1435-09-20
7992,P71918122,71918122,2177-05-31
7993,P75290829,75290829,3066-09-03
7994,P70161932,70161932,2886-05-15
7995,P15590076,15590076,3737-05-14
7996,P61660664,61660664,1795-06-27
7997,P5217826,5217826,1618-06-30
7998,P16279869,16279869,3443-11-30
7999,P77667271,77667271,2301-10-21
8000,P94619142,94619142,2763-06-15
8001,P33861088,33861088,1689-05-27
8002,P74795672,74795672,2592-03-10
8003,P19348010,19348010,2043-08-18
8004,P70139975,70139975,3508-10-08
8005,P78380078,78380078,1290-10-20
8006,P73640213,73640213,3500-06-05
8007,P67646474,67646474,2689-12-12
8008,P92064680,92064680,1096-02-21
8009,P65254814,65254814,2787-10-12
8010,P77667572,77667572,2195-10-28
8011,P65201356,65201356,1227-03-14
8012,P73077860,73077860,2465-11-23
8013,P11835467,11835467,3243-12-06
8014,P8751895,8751895,3290-11-15
8015,P66405907,66405907,3847-10-30
8016,P4537418,4537418,3614-01-25
8017,P1015531,1015531,3380-09-14
8018,P89500813,89500813,2302-11-15
8019,P31665604,31665604,1684-08-04
8020,P88280648,88280648,2490-12-29
8021,P48727576,48727576,3303-11-26
8022,P35831017,35831017,2274-04-19
8023,P67939983,67939983,3954-05-01
8024,P79559947,79559947,3314-02-03
8025,P99473256,99473256,3477-01-08
8026,P89126066,89126066,2479-05-11
8027,P694367,694367,2433-05-09
8028,P20967295,20967295,1825-08-10
8029,P77940173,77940173,1371-09-26
8030,P28356513,28356513,3734-04-15
8031,P49426725,49426725,1307-07-22
8032,P44229298,44229298,2835-01-17
8033,P964658,964658,2344-03-19
8034,P53723108,53723108,3362-01-06
8035,P22762878,22762878,3637-08-27
8036,P30211759,30211759,1693-12-24
8037,P13147604,13147604,3089-05-26
8038,P68352728,68352728,3559-11-24
8039,P82392463,82392463,2461-07-23
8040,P85852042,85852042,1381-03-07
8041,P30546111,30546111,2624-03-01
8042,P58239978,58239978,2474-10-06
8043,P50459121,50459121,1292-10-02
8044,P77473897,77473897,3045-10-08
8045,P17475530,17475530,1551-04-20
8046,P40454920,40454920,1592-11-23
8047,P22076607,22076607,2730-11-17
8048,P48358782,48358782,1033-11-25
8049,P93306749,93306749,2055-06-23
8050,P84260808,84260808,3150-02-06
8051,P85693985,85693985,2236-07-16
8052,P91468637,91468637,1048-08-18
8053,P93722622,93722622,1698-03-14
8054,P50072420,50072420,1050-06-04
8055,P36998652,36998652,3471-06-06
8056,P87318529,87318529,3172-08-17
8057,P40730703,40730703,3950-09-08
8058,P68981086,68981086,3766-12-12
8059,P27214845,27214845,3383-01-31
8060,P38853654,38853654,3620-06-03
8061,P7047877,7047877,3127-09-15
8062,P79560355,79560355,3804-02-23
8063,P53161130,53161130,3241-03-19
8064,P79754557,79754557,1520-01-09
8065,P31917088,31917088,1418-07-09
8066,P93919854,93919854,3964-12-20
8067,P50897971,50897971,3441-06-02
8068,P79691851,79691851,2888-04-19
8069,P41192045,41192045,3064-06-06
8070,P16686483,16686483,2120-04-11
8071,P25605497,25605497,1835-11-23
8072,P68451949,68451949,3906-10-16
8073,P50406650,50406650,3284-04-20
8074,P22672131,22672131,3144-03-09
8075,P6240919,6240919,2049-12-19
8076,P59449536,59449536,2617-11-02
8077,P32835908,32835908,3254-03-10
8078,P7596873,7596873,3434-06-15
8079,P30513595,30513595,1237-02-22
8080,P42278368,42278368,1765-09-06
8081,P16534109,16534109,2314-02-15
8082,P53350583,53350583,3762-08-25
8083,P68609972,68609972,1648-04-27
8084,P66590206,66590206,3953-04-30
8085,P16011835,16011835,3436-11-21
8086,P69083458,69083458,3530-04-02
8087,P62503397,62503397,3525-10-31
8088,P13295103,13295103,2132-12-20
8089,P94237709,94237709,2261-08-17
8090,P56015842,56015842,2127-12-09
8091,P54804975,54804975,2592-12-19
8092,P63497437,63497437,1559-05-17
8093,P73706096,73706096,3327-05-24
8094,P23404720,23404720,3351-12-04
8095,P76635718,76635718,1153-10-28
8096,P61832664,61832664,2925-07-04
8097,P12913712,12913712,3958-06-21
8098,P74168592,74168592,2249-05-21
8099,P13366032,13366032,2314-11-29
8100,P83217873,83217873,3050-12-28
8101,P97702506,97702506,2728-12-06
8102,P96816782,96816782,1739-12-19
8103,P18136835,18136835,2160-03-28
8104,P56944188,56944188,3181-05-14
8105,P41660801,41660801,3082-06-29
8106,P83972451,83972451,1513-04-09
8107,P41248596,41248596,2747-10-28
8108,P33306154,33306154,2997-03-21
8109,P87592860,87592860,2897-06-08
8110,P8877164,8877164,1327-05-03
8111,P89199871,89199871,2786-01-18
8112,P23008163,23008163,1858-04-12
8113,P99060879,99060879,1764-07-24
8114,P50397856,50397856,2589-01-24
8115,P98831098,98831098,2542-11-23
8116,P97819467,97819467,3886-03-19
8117,P24491094,24491094,1684-09-25
8118,P2106320,2106320,2839-09-17
8119,P33526512,33526512,1584-11-27
8120,P61462282,61462282,3569-03-01
8121,P18172685,18172685,1021-08-31
8122,P1184439,1184439,2212-11-02
8123,P68424435,68424435,2830-03-01
8124,P64593183,64593183,1685-06-26
8125,P40939325,40939325,3525-07-20
8126,P41958817,41958817,1227-03-31
8127,P96741728,96741728,2644-06-13
8128,P29718122,29718122,3790-10-23
8129,P7372153,7372153,2778-07-08
8130,P66957962,66957962,2707-08-20
8131,P91544455,91544455,3013-03-17
8132,P12885774,12885774,3865-11-03
8133,P30280753,30280753,3363-08-12
8134,P54487267,54487267,3182-12-03
8135,P26102245,26102245,1940-03-22
8136,P89544123,89544123,2441-06-16
8137,P32809258,32809258,2568-01-19
8138,P90471090,90471090,1256-11-29
8139,P42948354,42948354,2175-02-16
8140,P38707260,38707260,2147-10-22
8141,P20694275,20694275,3175-07-22
8142,P21519265,21519265,2036-11-17
8143,P91931237,91931237,3553-08-16
8144,P55116020,55116020,2541-03-25
8145,P51185041,51185041,3637-02-21
8146,P14762814,14762814,1815-07-14
8147,P29083302,29083302,2000-11-08
8148,P60547300,60547300,2115-09-28
8149,P22445862,22445862,1502-01-01
8150,P29386703,29386703,1349-05-05
8151,P88958630,88958630,2194-01-14
8152,P22156955,22156955,2973-03-24
8153,P78854608,78854608,2589-02-09
8154,P74467156,74467156,1300-06-17
8155,P30712511,30712511,2366-11-15
8156,P29145417,29145417,2632-03-24
8157,P36574149,36574149,1556-12-15
8158,P46402837,46402837,3504-06-23
8159,P45025803,45025803,1442-10-23
8160,P32421093,32421093,1396-05-05
8161,P68504046,68504046,1425-08-09
8162,P36849213,36849213,2517-02-19
8163,P56260754,56260754,3046-04-27
8164,P97155414,97155414,3741-04-18
8165,P46658708,46658708,3194-11-10
8166,P91955159,91955159,3537-09-26
8167,P12580378,12580378,3207-10-30
8168,P13166256,13166256,2485-06-05
8169,P71870732,71870732,1653-06-21
8170,P23569146,23569146,2558-01-25
8171,P72020162,72020162,2391-01-09
8172,P46462193,46462193,3197-12-30
8173,P80649997,80649997,2945-08-13
8174,P16385854,16385854,2814-10-24
8175,P20963590,20963590,2868-04-04
8176,P31425047,31425047,2200-09-25
8177,P25346395,25346395,3386-06-14
8178,P55590218,55590218,1846-03-23
8179,P17311227,17311227,1812-03-07
8180,P63793656,63793656,3672-11-27
8181,P89196429,89196429,1871-08-21
8182,P45605239,45605239,1631-11-17
8183,P8244621,8244621,3225-03-13
8184,P87969000,87969000,2459-11-16
8185,P1545327,1545327,1728-10-21
8186,P81097836,81097836,2341-04-30
8187,P45939439,45939439,2881-11-23
8188,P98066585,98066585,2723-04-01
8189,P40964597,40964597,1775-06-08
8190,P34114551,34114551,1796-07-06
8191,P19047277,19047277,1238-10-24
8192,P82186574,82186574,3012-10-02
8193,P40853030,40853030,1889-12-07
8194,P79217946,79217946,2846-11-13
8195,P95549107,95549107,2560-10-27
8196,P81432482,81432482,2793-11-17
8197,P38553861,38553861,1896-10-05
8198,P7291041,7291041,1141-07-23
8199,P38448236,38448236,2947-08-04
8200,P39790618,39790618,3965-10-04
8201,P72881750,72881750,2374-02-22
8202,P23334444,23334444,3963-04-17
8203,P2382587,2382587,1360-12-26
8204,P77109178,77109178,1453-08-03
8205,P15743146,15743146,3938-07-16
8206,P24579031,24579031,3484-01-19
8207,P19209524,19209524,1613-08-08
8208,P70609355,70609355,1596-05-22
8209,P9582023,9582023,2247-01-07
8210,P7036877,7036877,3827-09-26
8211,P18396778,18396778,2011-06-29
8212,P17716131,17716131,1346-09-09
8213,P44035956,44035956,1124-01-07
8214,P87112486,87112486,1999-01-12
8215,P81076512,81076512,2884-06-30
8216,P66520893,66520893,2337-04-30
8217,P38651545,38651545,1118-03-18
8218,P39928312,39928312,2977-02-02
8219,P27226523,27226523,3103-10-18
8220,P24821217,24821217,3984-05-30
8221,P18003313,18003313,3385-05-27
8222,P86438927,86438927,2244-12-19
8223,P19553884,19553884,3187-06-29
8224,P55845772,55845772,1316-04-13
8225,P62998563,62998563,3652-02-02
8226,P33723679,33723679,1253-10-22
8227,P54083743,54083743,2987-11-01
8228,P79835371,79835371,3211-04-12
8229,P35511828,35511828,1497-04-12
8230,P1709021,1709021,2253-10-06
8231,P58541081,58541081,2269-02-13
8232,P82157705,82157705,3096-05-30
8233,P39328071,39328071,3386-08-23
8234,P59856389,59856389,2200-10-28
8235,P2273426,2273426,3817-03-12
8236,P31348932,31348932,2163-06-08
8237,P90379229,90379229,1626-12-02
8238,P47821860,47821860,3673-06-25
8239,P41948065,41948065,1791-04-28
8240,P76283834,76283834,3457-06-26
8241,P68462940,68462940,3525-10-29
8242,P20997492,20997492,3857-07-22
8243,P61234033,61234033,3330-05-12
8244,P5491619,5491619,1973-12-29
8245,P17916966,17916966,1734-10-30
8246,P35465477,35465477,3876-06-21
8247,P86225377,86225377,3347-05-23
8248,P38190933,38190933,3957-07-07
8249,P12122473,12122473,1681-08-20
8250,P11647920,11647920,2605-12-16
8251,P38156727,38156727,1645-11-19
8252,P52142562,52142562,2929-07-30
8253,P809482,809482,1151-10-06
8254,P15313113,15313113,2500-09-01
8255,P339620,339620,3721-11-25
8256,P31140506,31140506,2234-11-01
8257,P36322985,36322985,3482-09-13
8258,P4334103,4334103,2217-11-08
8259,P10398520,10398520,3713-11-19
8260,P31898328,31898328,1704-07-26
8261,P92119337,92119337,3324-04-17
8262,P98554861,98554861,3424-01-21
8263,P5480230,5480230,1552-09-02
8264,P57577681,57577681,3796-09-16
8265,P29801047,29801047,1371-10-22
8266,P75699552,75699552,3971-02-17
8267,P54633656,54633656,2338-01-05
8268,P5670021,5670021,2078-09-08
8269,P10388815,10388815,2366-05-24
8270,P93010065,93010065,3508-05-25
8271,P45988884,45988884,3265-11-05
8272,P86286718,86286718,3299-01-01
8273,P59182522,59182522,1590-05-23
8274,P63402003,63402003,3426-11-25
8275,P6257821,6257821,3774-02-24
8276,P53380208,53380208,3772-10-23
8277,P83366580,83366580,3634-08-29
8278,P41114170,41114170,2442-01-20
8279,P23105886,23105886,2427-02-17
8280,P55651430,55651430,2224-12-27
8281,P16353402,16353402,2360-01-30
8282,P23292514,23292514,2947-03-20
8283,P54935029,54935029,2056-10-11
8284,P24905558,24905558,2956-11-11
8285,P60492761,60492761,1133-02-02
8286,P26219136,26219136,3840-07-05
8287,P72076056,72076056,2313-07-25
8288,P94676730,94676730,1278-07-15
8289,P90559730,90559730,3860-06-13
8290,P36084799,36084799,3810-10-28
8291,P76414744,76414744,2117-06-06
8292,P28813450,28813450,3631-12-31
8293,P74794178,74794178,2124-06-22
8294,P70350548,70350548,1989-10-24
8295,P40891905,40891905,3439-11-03
8296,P64624240,64624240,2367-03-12
8297,P25883279,25883279,1871-09-28
8298,P72861884,72861884,2179-04-10
8299,P61623927,61623927,1556-06-29
8300,P1852895,1852895,1869-06-19
8301,P44580076,44580076,2938-04-22
8302,P69316113,69316113,1908-03-26
8303,P94232196,94232196,3275-03-28
8304,P19567023,19567023,2798-09-24
8305,P74061089,74061089,3197-05-11
8306,P20310511,20310511,2367-08-09
8307,P20208846,20208846,3820-06-18
8308,P58639717,58639717,1812-05-16
8309,P73313876,73313876,3304-06-14
8310,P2314510,2314510,1264-02-07
8311,P8846966,8846966,3879-09-10
8312,P51452940,51452940,3658-11-30
8313,P15059310,15059310,2349-12-16
8314,P57268802,57268802,1265-01-25
8315,P21342878,21342878,1274-09-12
8316,P35976607,35976607,2723-08-06
8317,P87837920,87837920,3295-08-02
8318,P76638994,76638994,3063-04-03
8319,P88534217,88534217,2458-04-22
8320,P97339809,97339809,2980-05-06
8321,P25059589,25059589,3141-08-17
8322,P85937057,85937057,1795-04-01
8323,P85604768,85604768,3935-09-10
8324,P65188724,65188724,1362-10-23
8325,P3019458,3019458,1591-10-07
8326,P73328533,73328533,1124-07-14
8327,P8996513,8996513,2265-03-19
8328,P78331775,78331775,1350-10-18
8329,P8278479,8278479,2781-12-02
8330,P52726454,52726454,3487-07-24
8331,P34977129,34977129,1038-05-09
8332,P57822045,57822045,2334-06-04
8333,P93156787,93156787,2862-07-07
8334,P94685443,94685443,1971-05-23
8335,P46261165,46261165,3920-04-24
8336,P76979995,76979995,2224-01-10
8337,P64879577,64879577,1392-05-22
8338,P24487308,24487308,3838-12-10
8339,P91726488,91726488,2795-08-12
8340,P93301854,93301854,2161-12-31
8341,P55753486,55753486,2311-05-25
8342,P51679726,51679726,3249-11-15
8343,P82583175,82583175,1700-05-16
8344,P38016969,38016969,1077-06-02
8345,P11185955,11185955,2177-12-29
8346,P53676349,53676349,1044-07-28
8347,P39420208,39420208,3604-08-16
8348,P93261057,93261057,3554-03-06
8349,P65400991,65400991,1081-11-09
8350,P91689121,91689121,3141-09-29
8351,P55116710,55116710,1557-10-21
8352,P29194527,29194527,2449-04-14
8353,P74400662,74400662,2409-05-25
8354,P20437461,20437461,3057-02-20
8355,P83197794,83197794,2746-10-18
8356,P66223816,66223816,3363-12-27
8357,P38532920,38532920,2200-04-23
8358,P71520291,71520291,2996-01-02
8359,P59353070,59353070,2845-05-31
8360,P35701757,35701757,3571-01-27
8361,P8590330,8590330,3778-03-05
8362,P48266897,48266897,1646-06-18
8363,P76310637,76310637,2452-11-03
8364,P99986043,99986043,3585-05-18
8365,P10028712,10028712,1718-04-27
8366,P56101131,56101131,2221-09-19
8367,P90116342,90116342,1025-10-15
8368,P16048475,16048475,1570-05-31
8369,P58737538,58737538,1466-11-11
8370,P11907798,11907798,3928-11-26
8371,P59467170,59467170,3962-03-01
8372,P38928993,38928993,3494-11-14
8373,P96157393,96157393,2109-11-19
8374,P65559656,65559656,2757-05-28
8375,P66539870,66539870,2809-11-09
8376,P75911197,75911197,2196-10-31
8377,P55777487,55777487,2772-01-23
8378,P35301351,35301351,3475-08-30
8379,P73175220,73175220,3857-03-03
8380,P84181413,84181413,3071-06-16
8381,P99424964,99424964,1063-12-09
8382,P52950604,52950604,2787-07-02
8383,P56596682,56596682,2023-11-23
8384,P78245654,78245654,2691-08-07
8385,P30198314,30198314,3964-11-18
8386,P51906213,51906213,1672-11-14
8387,P64992602,64992602,3318-07-26
8388,P26684220,26684220,3501-09-19
8389,P82693934,82693934,2614-10-08
8390,P29875298,29875298,1180-03-16
8391,P68051846,68051846,1504-06-04
8392,P78619756,78619756,2307-03-21
8393,P48860756,48860756,1855-01-11
8394,P63103322,63103322,1098-11-06
8395,P95283098,95283098,2598-11-26
8396,P18584015,18584015,3652-02-02
8397,P42606683,42606683,2559-07-11
8398,P78833663,78833663,1885-10-28
8399,P75090763,75090763,2645-04-17
8400,P1399850,1399850,2987-07-17
8401,P67453031,67453031,3654-07-11
8402,P61584771,61584771,2132-05-03
8403,P93412669,93412669,2676-10-19
8404,P11959431,11959431,1368-03-08
8405,P68529834,68529834,3691-10-06
8406,P92388953,92388953,1225-05-14
8407,P59841518,59841518,3988-04-12
8408,P42424235,42424235,2214-08-16
8409,P98642936,98642936,1622-06-10
8410,P23446295,23446295,3201-02-26
8411,P89480311,89480311,2348-01-29
8412,P41431028,41431028,3739-03-29
8413,P96339531,96339531,1611-07-16
8414,P13899031,13899031,2430-04-17
8415,P33376979,33376979,3673-05-03
8416,P40665415,40665415,1252-08-24
8417,P4485698,4485698,2335-03-25
8418,P54012522,54012522,1871-04-19
8419,P72679498,72679498,3875-06-12
8420,P83359148,83359148,3778-12-22
8421,P55601654,55601654,2147-03-01
8422,P15662163,15662163,2580-11-24
8423,P81853565,81853565,2935-01-30
8424,P61562630,61562630,3801-02-11
8425,P77153738,77153738,1380-07-17
8426,P14367500,14367500,1699-03-31
8427,P96719730,96719730,1514-06-08
8428,P5954212,5954212,3548-02-23
8429,P40178788,40178788,2658-08-20
8430,P10235559,10235559,3364-06-04
8431,P2362038,2362038,2084-11-14
8432,P74033398,74033398,3961-11-10
8433,P95293465,95293465,1905-06-27
8434,P70530444,70530444,2483-06-09
8435,P7392284,7392284,1655-01-29
8436,P30156878,30156878,3720-10-28
8437,P53401884,53401884,2234-07-20
8438,P27397989,27397989,2416-04-03
8439,P99230165,99230165,3226-11-16
8440,P42648992,42648992,3512-08-29
8441,P5269318,5269318,3945-06-24
8442,P40614316,40614316,3647-01-21
8443,P63450634,63450634,2207-07-05
8444,P56127922,56127922,1509-01-17
8445,P99170767,99170767,3103-01-16
8446,P68523159,68523159,3348-09-25
8447,P51911914,51911914,2887-09-25
8448,P13812657,13812657,2737-06-09
8449,P91552360,91552360,1727-01-03
8450,P95259236,95259236,1860-03-31
8451,P42777260,42777260,3557-02-06
8452,P95405023,95405023,3140-11-05
8453,P44955420,44955420,2205-07-25
8454,P99332062,99332062,1703-01-05
8455,P19188627,19188627,1426-09-22
8456,P13478631,13478631,2187-03-25
8457,P71109134,71109134,2404-08-28
8458,P69723401,69723401,2575-03-01
8459,P79737217,79737217,1013-10-13
8460,P27956975,27956975,2377-04-19
8461,P81366443,81366443,2445-07-10
8462,P71465951,71465951,2375-07-13
8463,P70903069,70903069,3205-06-30
8464,P13030633,13030633,2646-12-02
8465,P28211457,28211457,2284-08-08
8466,P3920832,3920832,1165-05-04
8467,P37496083,37496083,2985-10-18
8468,P78727796,78727796,2361-07-23
8469,P66672708,66672708,3743-08-01
8470,P36963770,36963770,3568-02-26
8471,P29116715,29116715,2823-05-18
8472,P20798539,20798539,3162-03-24
8473,P45895,45895,3295-02-07
8474,P82603420,82603420,3973-02-12
8475,P75809582,75809582,1411-12-18
8476,P86876641,86876641,1351-12-08
8477,P10977480,10977480,3353-07-01
8478,P90571578,90571578,3182-07-27
8479,P73488435,73488435,1161-11-12
8480,P78249843,78249843,2033-06-01
8481,P78668320,78668320,1859-03-05
8482,P29152287,29152287,3679-04-14
8483,P25802563,25802563,3705-03-25
8484,P42731194,42731194,3119-05-20
8485,P81449708,81449708,2434-12-05
8486,P86142709,86142709,1653-06-08
8487,P33639808,33639808,3176-11-08
8488,P58208066,58208066,3917-04-19
8489,P66236411,66236411,3638-06-28
8490,P8521279,8521279,3584-09-13
8491,P89640558,89640558,3289-02-22
8492,P39910665,39910665,3543-06-03
8493,P9338563,9338563,2794-08-12
8494,P43910797,43910797,1274-05-24
8495,P51024885,51024885,2234-08-10
8496,P40433846,40433846,1527-08-14
8497,P2628453,2628453,3340-06-19
8498,P78370060,78370060,2287-11-27
8499,P34161921,34161921,1817-12-09
8500,P63594396,63594396,1196-10-31
8501,P1396755,1396755,2900-12-28
8502,P45182502,45182502,3363-07-22
8503,P1641980,1641980,3664-02-06
8504,P44435605,44435605,3202-11-27
8505,P63020905,63020905,3267-06-26
8506,P40441071,40441071,1609-11-15
8507,P76076758,76076758,2292-06-10
8508,P19754738,19754738,1810-04-30
8509,P83096493,83096493,2507-11-03
8510,P88773600,88773600,1443-02-25
8511,P57164598,57164598,3527-08-01
8512,P268049,268049,1816-11-29
8513,P62802081,62802081,3656-01-31
8514,P72062410,72062410,1359-12-01
8515,P55036284,55036284,2202-06-23
8516,P20389440,20389440,1846-03-17
8517,P50485409,50485409,3123-09-18
8518,P82475598,82475598,2767-11-16
8519,P59571150,59571150,2786-05-17
8520,P6352597,6352597,3313-05-27
8521,P88085189,88085189,3873-10-27
8522,P58674709,58674709,2985-07-16
8523,P27187606,27187606,2993-04-24
8524,P33961713,33961713,3936-10-05
8525,P94959522,94959522,3621-03-26
8526,P736218,736218,3786-02-25
8527,P28932636,28932636,3095-09-05
8528,P86812674,86812674,3764-08-27
8529,P35807119,35807119,3806-12-17
8530,P21997566,21997566,1819-12-17
8531,P36594940,36594940,3656-03-13
8532,P79681000,79681000,3926-04-04
8533,P18676457,18676457,3672-03-02
8534,P68471143,68471143,1306-08-30
8535,P10176207,10176207,2091-03-28
8536,P37328858,37328858,3966-12-05
8537,P85637122,85637122,3792-07-04
8538,P23506563,23506563,3486-01-24
8539,P38415633,38415633,2472-09-03
8540,P14601845,14601845,1906-02-01
8541,P41619831,41619831,2021-02-27
8542,P71983518,71983518,2632-07-05
8543,P5046081,5046081,3319-12-05
8544,P90833427,90833427,1837-10-28
8545,P88043822,88043822,1807-11-13
8546,P49468259,49468259,2390-07-31
8547,P31941877,31941877,1641-07-01
8548,P66194042,66194042,2346-02-25
8549,P56132352,56132352,2090-05-09
8550,P46115721,46115721,2115-04-07
8551,P3188562,3188562,3622-09-23
8552,P28560581,28560581,1384-01-13
8553,P24821496,24821496,2480-07-11
8554,P74212010,74212010,3244-04-08
8555,P16516388,16516388,3236-09-17
8556,P61558144,61558144,3369-05-21
8557,P91610155,91610155,2639-01-03
8558,P3988801,3988801,2626-04-29
8559,P78905498,78905498,1198-07-03
8560,P63550786,63550786,2632-02-21
8561,P48817155,48817155,1492-01-29
8562,P92146067,92146067,1149-02-15
8563,P95193999,95193999,1501-03-19
8564,P88273160,88273160,3726-12-27
8565,P93776553,93776553,3499-12-27
8566,P70217988,70217988,1310-03-02
8567,P87482632,87482632,1500-04-07
8568,P93291658,93291658,3038-12-17
8569,P61450713,61450713,2441-02-20
8570,P99707136,99707136,1728-12-17
8571,P10354010,10354010,2912-08-28
8572,P81122264,81122264,1218-12-18
8573,P34679655,34679655,2485-09-17
8574,P38995309,38995309,1140-02-20
8575,P7213701,7213701,1272-11-29
8576,P56978244,56978244,3070-01-18
8577,P76358924,76358924,3237-03-14
8578,P47422759,47422759,2836-05-27
8579,P89596542,89596542,1054-04-03
8580,P98514656,98514656,1774-09-15
8581,P26302095,26302095,1603-05-10
8582,P33724609,33724609,2641-10-15
