,Title,Price,Date
88507,P80475960,80475960,3158-10-06
88508,P30606271,30606271,3957-05-21
88509,P44347206,44347206,1394-09-14
88510,P78742397,78742397,3847-01-29
88511,P77749998,77749998,2002-09-10
88512,P96483159,96483159,1485-06-08
88513,P69040172,69040172,2031-07-29
88514,P48982822,48982822,3473-09-12
88515,P90941919,90941919,2933-02-08
88516,P2066034,2066034,3785-11-10
88517,P39401324,39401324,1003-02-05
88518,P33265786,33265786,3049-12-03
88519,P84763825,84763825,2871-05-28
88520,P9031068,9031068,1469-06-28
88521,P60261860,60261860,1910-02-13
88522,P13680180,13680180,1378-05-24
88523,P82463051,82463051,2725-10-19
88524,P40198459,40198459,3495-03-01
88525,P15661625,15661625,2902-02-19
88526,P31635188,31635188,2684-09-02
88527,P88544766,88544766,2452-10-05
88528,P81147276,81147276,3632-11-29
88529,P22832793,22832793,1541-02-16
88530,P52956760,52956760,2817-10-08
88531,P53239210,53239210,1754-05-19
88532,P46268298,46268298,1768-09-04
88533,P73967236,73967236,3700-08-22
88534,P81118152,81118152,2079-02-07
88535,P2192608,2192608,3082-05-01
88536,P9133493,9133493,2669-04-07
88537,P68417173,68417173,3720-09-12
88538,P12218082,12218082,1427-07-23
88539,P87466732,87466732,2024-04-02
88540,P92126785,92126785,2464-12-09
88541,P45140365,45140365,3409-06-11
88542,P51226912,51226912,2993-04-27
88543,P26356357,26356357,1025-04-16
88544,P23718242,23718242,3788-11-11
88545,P63154820,63154820,1365-07-29
88546,P52510870,52510870,1709-11-30
88547,P45831429,45831429,1372-03-09
88548,P68427147,68427147,3051-02-11
88549,P91574820,91574820,3103-04-06
88550,P3867380,3867380,3743-03-12
88551,P79662874,79662874,1654-12-14
88552,P3982612,3982612,2562-08-07
88553,P13126800,13126800,1126-10-07
88554,P59960417,59960417,1946-04-14
88555,P63771440,63771440,2315-03-23
88556,P83975181,83975181,3604-03-01
88557,P25498952,25498952,3710-07-25
88558,P69056280,69056280,1146-05-21
88559,P60445336,60445336,1789-05-26
88560,P63271987,63271987,1905-06-04
88561,P46644147,46644147,2056-11-07
88562,P71828981,71828981,2282-12-07
88563,P82104151,82104151,1655-06-10
88564,P51385106,51385106,2482-05-28
88565,P92408008,92408008,1039-10-16
88566,P97181380,97181380,1526-06-17
88567,P64397112,64397112,3360-07-25
88568,P6382566,6382566,1803-08-15
88569,P86035892,86035892,2657-11-11
88570,P79727016,79727016,2963-03-24
88571,P3765654,3765654,2468-06-25
88572,P3582125,3582125,1306-10-13
88573,P98046063,98046063,3088-04-23
88574,P1383756,1383756,2122-01-25
88575,P21842897,21842897,1356-04-05
88576,P17550824,17550824,1333-11-30
88577,P29453858,29453858,3453-05-16
88578,P71871406,71871406,2979-12-21
88579,P78224199,78224199,2651-02-26
88580,P9080519,9080519,1566-11-16
88581,P43435103,43435103,3547-12-05
88582,P15923780,15923780,1998-03-25
88583,P12474940,12474940,3769-05-11
88584,P41382920,41382920,1481-08-29
88585,P50035676,50035676,1097-02-09
88586,P52807615,52807615,2221-10-23
88587,P72274831,72274831,2432-08-29
88588,P64419930,64419930,1145-08-14
88589,P61923913,61923913,2228-05-03
88590,P34146723,34146723,2681-09-27
88591,P13548828,13548828,2771-12-06
88592,P88423201,88423201,2755-05-06
88593,P64273214,64273214,2739-07-06
88594,P15011203,15011203,2267-11-27
88595,P78069800,78069800,2230-12-28
88596,P32684264,32684264,3481-12-31
88597,P3494108,3494108,3828-03-18
88598,P38020531,38020531,2214-08-13
88599,P80758077,80758077,3294-08-22
88600,P54075688,54075688,1248-07-06
88601,P83468078,83468078,2179-05-25
88602,P22003873,22003873,1295-09-26
88603,P45034481,45034481,2169-12-26
88604,P6248785,6248785,3021-01-21
88605,P60847017,60847017,2480-06-15
88606,P46979420,46979420,3989-11-25
88607,P18532369,18532369,3644-02-10
88608,P67218693,67218693,1942-06-18
88609,P59513891,59513891,1199-06-19
88610,P78011565,78011565,2436-07-22
88611,P84886349,84886349,1547-09-30
88612,P22312941,22312941,3156-12-04
88613,P92516577,92516577,3432-10-05
88614,P84969150,84969150,3882-08-03
88615,P28662306,28662306,3137-03-16
88616,P29824950,29824950,1369-06-20
88617,P31075747,31075747,3590-07-28
88618,P32519911,32519911,1912-10-25
88619,P93331856,93331856,3252-11-18
88620,P88384434,88384434,3976-04-15
88621,P55420214,55420214,1365-05-17
88622,P11040332,11040332,2975-12-15
88623,P34955927,34955927,3192-01-24
88624,P92740809,92740809,3719-11-07
88625,P97106969,97106969,3533-04-12
88626,P17301466,17301466,3104-07-03
88627,P56757741,56757741,3561-08-28
88628,P94672311,94672311,1075-09-11
88629,P26426371,26426371,2445-04-15
88630,P38901038,38901038,1399-03-27
88631,P94041805,94041805,2414-10-24
88632,P37602594,37602594,3257-10-30
88633,P66199694,66199694,1124-01-16
88634,P66026625,66026625,3500-12-25
88635,P39490666,39490666,3704-12-10
88636,P76136760,76136760,3796-12-23
88637,P91498801,91498801,1414-05-18
88638,P55115989,55115989,3204-07-07
88639,P92449095,92449095,1376-08-19
88640,P41063719,41063719,1171-03-28
88641,P91555775,91555775,3688-05-24
88642,P27591694,27591694,1513-10-07
88643,P31231021,31231021,1940-10-15
88644,P78047657,78047657,1308-12-30
88645,P70144580,70144580,1287-02-18
88646,P26129066,26129066,1728-12-20
88647,P14236966,14236966,3637-01-01
88648,P30782116,30782116,1141-01-07
88649,P26030491,26030491,1730-11-06
88650,P91807655,91807655,2868-02-18
88651,P39454503,39454503,3287-10-28
88652,P71328400,71328400,1264-07-23
88653,P60282509,60282509,1913-11-27
88654,P81939301,81939301,2261-12-18
88655,P96540888,96540888,1588-06-04
88656,P82846001,82846001,1006-10-26
88657,P4525900,4525900,3062-08-26
88658,P77365175,77365175,3683-11-17
88659,P34545079,34545079,2251-07-15
88660,P13267081,13267081,3166-01-16
88661,P70953982,70953982,1482-04-16
88662,P1713960,1713960,2829-11-04
88663,P52288758,52288758,2909-05-09
88664,P31951294,31951294,3671-05-25
88665,P76393909,76393909,1958-03-21
88666,P80388345,80388345,1665-07-05
88667,P72003462,72003462,3816-09-15
88668,P41602670,41602670,2129-10-19
88669,P30794550,30794550,1847-04-19
88670,P51965700,51965700,3152-02-16
88671,P65529482,65529482,2424-06-15
88672,P63701464,63701464,2874-05-02
88673,P78442838,78442838,1311-11-23
88674,P27490613,27490613,2923-08-02
88675,P61429420,61429420,3571-03-03
88676,P32917575,32917575,2396-11-17
88677,P2988910,2988910,2388-05-09
88678,P9634119,9634119,3700-09-12
88679,P16970924,16970924,2647-11-27
88680,P65409196,65409196,3833-12-22
88681,P60221899,60221899,1529-06-10
88682,P80724884,80724884,2150-06-10
88683,P42092613,42092613,2529-12-21
88684,P47147620,47147620,2432-07-05
88685,P16769482,16769482,1122-12-19
88686,P25806764,25806764,1888-10-28
88687,P62557859,62557859,1687-11-07
88688,P68203847,68203847,1789-11-16
88689,P87574298,87574298,2236-01-17
88690,P98597967,98597967,1030-02-13
88691,P17700310,17700310,2068-06-05
88692,P25339319,25339319,2479-10-12
88693,P41814141,41814141,3253-06-30
88694,P56585008,56585008,3843-07-13
88695,P73386064,73386064,3187-02-28
88696,P57612707,57612707,2168-08-09
88697,P67425903,67425903,1306-02-10
88698,P38917530,38917530,3529-08-06
88699,P81279947,81279947,1702-03-17
88700,P64244889,64244889,3171-05-05
88701,P86130599,86130599,3804-02-01
88702,P38653838,38653838,2488-11-20
88703,P25404644,25404644,1869-04-27
88704,P46446999,46446999,1775-02-27
88705,P9341316,9341316,1482-05-03
88706,P21647544,21647544,3642-11-22
88707,P13685239,13685239,2891-12-07
88708,P50845830,50845830,1410-03-01
88709,P15030251,15030251,1107-05-25
88710,P72955407,72955407,3162-01-13
88711,P95179936,95179936,2049-04-10
88712,P43881615,43881615,2287-04-07
88713,P46680958,46680958,3855-03-25
88714,P73402336,73402336,1101-09-07
88715,P39869697,39869697,2639-01-24
88716,P3910372,3910372,3457-01-17
88717,P74301325,74301325,1503-07-23
88718,P82018750,82018750,3402-08-10
88719,P27209627,27209627,2724-07-26
88720,P52121281,52121281,3198-01-30
88721,P71057130,71057130,3992-06-19
88722,P70062979,70062979,2310-04-26
88723,P50992328,50992328,1118-08-17
88724,P85513357,85513357,1396-09-16
88725,P67779824,67779824,1601-09-13
88726,P859411,859411,2955-03-24
88727,P25389751,25389751,3613-08-30
88728,P86043260,86043260,1497-06-26
88729,P19479764,19479764,2710-06-15
88730,P42502227,42502227,3004-10-11
88731,P16865868,16865868,1130-02-24
88732,P92091881,92091881,2362-11-18
88733,P65134220,65134220,2106-05-10
88734,P38754480,38754480,3215-11-08
88735,P80763017,80763017,3517-11-30
88736,P45222299,45222299,1235-06-28
88737,P17798893,17798893,1715-09-18
88738,P79948697,79948697,1690-05-16
88739,P60481709,60481709,1107-11-28
88740,P25571081,25571081,1551-10-13
88741,P57006573,57006573,3191-12-22
88742,P94622435,94622435,1025-02-11
88743,P8358183,8358183,1145-12-25
88744,P47112368,47112368,1180-02-01
88745,P55175785,55175785,2204-05-28
88746,P86664145,86664145,2888-02-28
88747,P77916926,77916926,1031-10-02
88748,P24572610,24572610,1647-07-22
88749,P17722558,17722558,2054-10-19
88750,P62034996,62034996,2536-03-29
88751,P38685968,38685968,1316-03-16
88752,P34569061,34569061,1720-05-30
88753,P13188197,13188197,2785-03-07
88754,P4283642,4283642,1257-05-12
88755,P56354857,56354857,1258-08-13
88756,P34576329,34576329,3666-10-15
88757,P22442183,22442183,1142-09-26
88758,P12670075,12670075,1116-08-20
88759,P61387393,61387393,2553-04-07
88760,P9929956,9929956,1219-03-21
88761,P11723060,11723060,3813-11-24
88762,P17156316,17156316,1675-04-05
88763,P70073982,70073982,3214-09-07
88764,P2926009,2926009,1151-08-21
88765,P10954139,10954139,1374-04-21
88766,P46301365,46301365,3110-01-24
88767,P83903693,83903693,1154-08-22
88768,P25701944,25701944,3680-09-02
88769,P7822051,7822051,1190-06-19
88770,P79024369,79024369,1008-03-01
88771,P88219481,88219481,3776-02-23
88772,P5260959,5260959,3778-09-19
88773,P45760717,45760717,2270-06-13
88774,P83152200,83152200,2385-10-04
88775,P66220238,66220238,2123-12-11
88776,P11787846,11787846,2801-11-25
88777,P21872640,21872640,2293-10-05
88778,P58236279,58236279,1041-04-23
88779,P85395981,85395981,3375-04-24
88780,P66987213,66987213,3489-01-30
88781,P46108065,46108065,2027-08-15
88782,P62075555,62075555,3448-02-15
88783,P16987702,16987702,2330-01-23
88784,P58708122,58708122,1999-10-02
88785,P40394314,40394314,1573-05-30
88786,P89352418,89352418,1130-10-23
88787,P32446601,32446601,1593-02-09
88788,P37022521,37022521,1068-11-23
88789,P3556291,3556291,2557-02-13
88790,P1101150,1101150,3637-03-07
88791,P85899413,85899413,3568-01-15
88792,P31840470,31840470,1653-07-01
88793,P85833465,85833465,1284-06-24
88794,P83975634,83975634,2050-11-27
88795,P53953884,53953884,2544-01-15
88796,P55385471,55385471,3384-10-28
88797,P94949221,94949221,3317-01-24
88798,P78386743,78386743,1887-10-24
88799,P15878925,15878925,3233-07-29
88800,P39149000,39149000,3374-12-09
88801,P30594826,30594826,2841-12-21
88802,P40957303,40957303,3100-09-04
88803,P66819290,66819290,2203-10-22
88804,P4042911,4042911,1738-09-16
88805,P56109078,56109078,2137-10-19
88806,P2790337,2790337,3710-09-21
88807,P65535689,65535689,1082-11-15
88808,P89751453,89751453,1300-05-29
88809,P87001820,87001820,2775-09-13
88810,P60691757,60691757,2627-04-19
88811,P88547733,88547733,1126-03-24
88812,P79457779,79457779,1714-01-06
88813,P29108658,29108658,1902-04-06
88814,P31716341,31716341,2482-06-04
88815,P51886773,51886773,1977-11-11
88816,P72990555,72990555,3880-10-10
88817,P29144417,29144417,3227-07-13
88818,P72370177,72370177,3962-11-17
88819,P94249157,94249157,2853-03-20
88820,P53317025,53317025,1622-05-26
88821,P34102378,34102378,2644-07-05
88822,P86074165,86074165,3172-07-22
88823,P93404893,93404893,3547-09-12
88824,P90883208,90883208,3530-07-31
88825,P12435611,12435611,1765-01-23
88826,P86348482,86348482,2502-01-26
88827,P6085728,6085728,3427-02-05
88828,P22065235,22065235,3766-11-22
88829,P792837,792837,2061-10-16
88830,P68895623,68895623,2604-09-20
88831,P89432023,89432023,2533-10-18
88832,P97876331,97876331,1447-03-28
88833,P82416617,82416617,1611-05-23
88834,P69313147,69313147,1853-06-21
88835,P51427330,51427330,1400-09-11
88836,P80562174,80562174,1192-02-04
88837,P66345579,66345579,3574-08-04
88838,P93576480,93576480,1267-04-09
88839,P34185928,34185928,3862-01-16
88840,P93787238,93787238,3606-03-11
88841,P64071766,64071766,3201-06-04
88842,P82664804,82664804,3085-06-06
88843,P14398238,14398238,1390-08-27
88844,P91720342,91720342,2874-11-05
88845,P36387740,36387740,2888-02-01
88846,P3631971,3631971,3938-07-11
88847,P5778311,5778311,2766-04-28
88848,P52334354,52334354,1255-12-27
88849,P50912035,50912035,2569-05-22
88850,P92869815,92869815,3398-11-19
88851,P81999521,81999521,2058-11-22
88852,P33369940,33369940,2189-02-26
88853,P96898360,96898360,3543-10-30
88854,P59320325,59320325,1853-05-19
88855,P96548600,96548600,2946-12-19
88856,P14469008,14469008,1745-10-09
88857,P57713955,57713955,2483-10-05
88858,P56405133,56405133,2619-03-17
88859,P75294596,75294596,1808-11-26
88860,P68833599,68833599,1534-04-15
88861,P54488245,54488245,1339-01-01
88862,P85583936,85583936,2829-01-31
88863,P54442264,54442264,2561-01-09
88864,P18040856,18040856,3705-01-11
88865,P41007921,41007921,2185-01-14
88866,P89297043,89297043,3026-05-30
88867,P97561999,97561999,1634-07-12
88868,P61338752,61338752,1416-08-17
88869,P16076522,16076522,3448-03-18
88870,P48186057,48186057,2790-07-12
88871,P65664230,65664230,1864-02-20
88872,P28564556,28564556,3786-03-16
88873,P42769194,42769194,2880-03-13
88874,P18475045,18475045,2057-03-20
88875,P18662745,18662745,3991-07-24
88876,P79524781,79524781,1086-01-31
88877,P31839399,31839399,3345-02-15
88878,P3994045,3994045,2419-12-21
88879,P32055086,32055086,3352-08-15
88880,P71568588,71568588,3744-04-22
88881,P77076494,77076494,1018-02-25
88882,P4626171,4626171,1770-12-30
88883,P46455713,46455713,1545-12-06
88884,P66348699,66348699,2512-06-09
88885,P99567868,99567868,2592-01-18
88886,P35222041,35222041,3025-11-01
88887,P16755318,16755318,1615-11-03
88888,P23204004,23204004,1739-10-22
88889,P28742203,28742203,1654-09-04
88890,P17785709,17785709,2104-04-29
88891,P301483,301483,2025-02-08
88892,P515413,515413,2900-01-04
88893,P48752337,48752337,1696-01-19
88894,P78850870,78850870,3839-05-20
88895,P62947783,62947783,1501-01-03
88896,P36254850,36254850,1645-06-03
88897,P78845444,78845444,2127-02-26
88898,P85613913,85613913,3517-01-12
88899,P78758960,78758960,3822-05-02
88900,P64330893,64330893,1078-02-16
88901,P25429477,25429477,2527-12-20
88902,P46384584,46384584,1745-05-28
88903,P31725700,31725700,3208-04-16
88904,P66716899,66716899,3851-03-03
88905,P98875476,98875476,2228-08-19
88906,P63522266,63522266,2941-05-03
88907,P57465938,57465938,2934-10-23
88908,P94531885,94531885,3452-06-16
88909,P34836880,34836880,3447-04-21
88910,P71053824,71053824,2095-06-03
88911,P116127,116127,2785-12-18
88912,P69593749,69593749,2915-11-27
88913,P41776519,41776519,3023-10-29
88914,P39998362,39998362,2743-02-14
88915,P48074690,48074690,2732-01-11
88916,P65940439,65940439,2782-11-29
88917,P19619252,19619252,1956-08-28
88918,P19880254,19880254,2602-11-01
88919,P17941135,17941135,2216-12-04
88920,P94864229,94864229,1858-08-16
88921,P54388814,54388814,2393-06-01
88922,P69555387,69555387,2733-11-30
88923,P86006366,86006366,2660-07-22
88924,P34912462,34912462,1729-05-02
88925,P90939250,90939250,1399-12-17
88926,P26212696,26212696,1277-07-12
88927,P44327735,44327735,3807-09-08
88928,P4098814,4098814,1617-03-04
88929,P50086209,50086209,2972-12-01
88930,P72299614,72299614,3381-01-21
88931,P32658026,32658026,1360-09-06
88932,P66424975,66424975,2807-03-25
88933,P80664264,80664264,1096-07-22
88934,P55985278,55985278,2648-01-27
88935,P76861122,76861122,3151-02-12
88936,P82882634,82882634,1388-06-13
88937,P67847788,67847788,2054-06-06
88938,P77643126,77643126,1895-04-02
88939,P78078350,78078350,1037-07-29
88940,P65931261,65931261,1346-05-12
88941,P60417575,60417575,2725-12-21
88942,P790150,790150,3099-03-21
88943,P33708895,33708895,2269-03-20
88944,P72355205,72355205,3283-03-18
88945,P10200779,10200779,3497-04-03
88946,P58564677,58564677,1328-11-28
88947,P25215675,25215675,2653-01-13
88948,P82804356,82804356,2038-02-02
88949,P40205394,40205394,3188-08-05
88950,P23542775,23542775,3746-11-27
88951,P93644961,93644961,3614-05-05
88952,P92991400,92991400,1506-01-31
88953,P80838504,80838504,3913-08-25
88954,P99580695,99580695,3183-06-27
88955,P7006314,7006314,3239-06-02
88956,P59188254,59188254,2478-09-06
88957,P57334610,57334610,3253-10-16
88958,P47529270,47529270,1602-09-17
88959,P8398322,8398322,1294-10-11
88960,P16686906,16686906,2590-12-16
88961,P97797249,97797249,1866-08-16
88962,P96220617,96220617,2150-01-18
88963,P2603799,2603799,3109-03-05
88964,P87687370,87687370,2306-08-27
88965,P27508304,27508304,2508-04-08
88966,P93438703,93438703,2294-08-05
88967,P83537367,83537367,1989-11-16
88968,P29555070,29555070,2229-12-31
88969,P67596709,67596709,3319-04-09
88970,P68007120,68007120,1343-07-24
88971,P46652231,46652231,2980-02-08
88972,P24484916,24484916,3176-07-28
88973,P21453100,21453100,3018-11-27
88974,P6513488,6513488,1649-01-22
88975,P28688725,28688725,2474-07-30
88976,P16978413,16978413,1448-05-01
88977,P35004131,35004131,2910-10-31
88978,P75783333,75783333,3696-04-10
88979,P23962857,23962857,2300-04-12
88980,P17865007,17865007,2163-01-17
88981,P53378342,53378342,3694-11-27
88982,P69420205,69420205,2451-09-14
88983,P95335115,95335115,2853-06-21
88984,P47297099,47297099,1609-12-31
88985,P60889022,60889022,1883-04-09
88986,P97148974,97148974,1989-06-10
88987,P84533690,84533690,1201-04-25
88988,P66558613,66558613,2299-05-24
88989,P80791533,80791533,3313-01-19
88990,P2745378,2745378,3201-03-29
88991,P37557987,37557987,1461-08-12
88992,P38869789,38869789,1325-06-20
88993,P8636187,8636187,3811-02-21
88994,P70685469,70685469,2606-05-11
88995,P55623027,55623027,2804-10-12
88996,P99002453,99002453,1465-12-09
88997,P60911325,60911325,3066-12-15
88998,P11938390,11938390,2002-06-11
88999,P80857457,80857457,2583-11-06
89000,P22117650,22117650,2574-04-25
89001,P73107961,73107961,1326-10-11
89002,P92770480,92770480,1637-03-27
89003,P22714234,22714234,1468-11-18
89004,P94902219,94902219,1953-01-02
89005,P37187345,37187345,1416-07-03
89006,P10301152,10301152,1235-04-23
89007,P74716718,74716718,3420-07-12
89008,P41853113,41853113,2879-03-22
89009,P54530987,54530987,2196-03-19
89010,P27722306,27722306,1851-11-20
89011,P72300637,72300637,2024-09-15
89012,P50403493,50403493,1725-10-21
89013,P76289414,76289414,2071-11-20
89014,P11236567,11236567,1571-07-30
89015,P23244374,23244374,1293-06-29
89016,P49965349,49965349,2390-08-22
89017,P13504872,13504872,3162-10-23
89018,P73338443,73338443,1176-12-04
89019,P28846430,28846430,3815-09-26
89020,P98111344,98111344,3256-02-01
89021,P5628332,5628332,2485-05-21
89022,P80532907,80532907,1618-12-04
89023,P97543482,97543482,1889-03-27
89024,P95906725,95906725,2483-10-02
89025,P4666208,4666208,2315-07-16
89026,P19710476,19710476,2835-05-26
89027,P27152751,27152751,2969-03-04
89028,P37734985,37734985,2164-12-13
89029,P54052304,54052304,2367-08-08
89030,P80962415,80962415,2577-07-18
89031,P63346189,63346189,3813-04-01
89032,P52110042,52110042,2922-07-31
89033,P17096002,17096002,3218-02-16
89034,P91969035,91969035,3410-04-17
89035,P41114131,41114131,1185-02-08
89036,P31952832,31952832,2265-05-15
89037,P12694937,12694937,2368-02-08
89038,P4253156,4253156,1642-03-11
89039,P62710322,62710322,3505-04-27
89040,P28132578,28132578,2519-11-06
89041,P51563262,51563262,3249-04-21
89042,P80435203,80435203,3669-12-02
89043,P2119555,2119555,3150-12-23
89044,P6381225,6381225,2772-06-10
89045,P22694508,22694508,2903-05-16
89046,P1745776,1745776,1189-06-29
89047,P66972375,66972375,2527-05-28
89048,P45852973,45852973,2997-08-26
89049,P90052423,90052423,1506-11-01
89050,P15163008,15163008,1111-01-23
89051,P13706772,13706772,1771-08-24
89052,P56547932,56547932,3259-07-30
89053,P10042699,10042699,3709-08-08
89054,P71756390,71756390,1758-10-10
89055,P69469512,69469512,3227-09-21
89056,P41827138,41827138,1052-09-09
89057,P14580198,14580198,3603-01-08
89058,P40854090,40854090,1885-08-05
89059,P31487832,31487832,1343-06-04
89060,P45543608,45543608,1085-03-24
89061,P93008534,93008534,1554-09-01
89062,P39588860,39588860,1467-10-09
89063,P37930878,37930878,3680-08-17
89064,P96374948,96374948,1967-12-17
89065,P11356409,11356409,2767-11-23
89066,P96733098,96733098,2223-11-23
89067,P80299793,80299793,3879-01-30
89068,P44682572,44682572,2539-10-21
89069,P62783242,62783242,2254-07-13
89070,P21320638,21320638,1248-03-12
89071,P30744296,30744296,2043-06-14
89072,P37767008,37767008,3965-08-05
89073,P281143,281143,2297-08-10
89074,P33932753,33932753,2217-11-09
89075,P33724529,33724529,3510-07-23
89076,P65025636,65025636,2039-07-19
89077,P41338920,41338920,2568-08-21
89078,P26240278,26240278,2146-04-26
89079,P18345167,18345167,1580-01-26
89080,P10717120,10717120,2572-12-25
89081,P51426034,51426034,1982-07-26
89082,P10385089,10385089,2394-04-19
89083,P63353597,63353597,2539-12-09
89084,P93721092,93721092,2934-07-22
89085,P97886127,97886127,1612-11-04
89086,P95123779,95123779,3626-07-27
89087,P49979526,49979526,1674-06-18
89088,P17981418,17981418,3342-06-24
89089,P79931960,79931960,3938-12-08
89090,P79889528,79889528,1981-10-08
89091,P84248434,84248434,2503-12-04
89092,P81413025,81413025,3301-03-07
89093,P27541740,27541740,1106-11-07
89094,P56138931,56138931,3275-07-04
89095,P98898428,98898428,2202-03-25
89096,P24203272,24203272,1634-04-30
89097,P21223911,21223911,1138-10-04
89098,P47801941,47801941,3587-09-03
89099,P20493574,20493574,2543-09-17
89100,P92746797,92746797,2395-09-30
89101,P60165737,60165737,3077-01-10
89102,P66211230,66211230,3280-10-21
89103,P62405599,62405599,2678-06-13
89104,P23192782,23192782,2410-06-28
89105,P16222361,16222361,3597-02-01
89106,P97228408,97228408,1439-10-22
89107,P97881456,97881456,2916-11-23
89108,P56041471,56041471,3476-01-25
89109,P88428335,88428335,1754-07-07
89110,P2705095,2705095,2280-10-22
89111,P84424422,84424422,3989-02-13
89112,P54186947,54186947,3802-06-21
89113,P16919572,16919572,2635-12-20
89114,P40883187,40883187,3045-01-20
89115,P44785192,44785192,2047-06-05
89116,P76479202,76479202,1339-04-11
89117,P1751188,1751188,1337-06-18
89118,P50579500,50579500,3709-10-22
89119,P45655738,45655738,1200-02-18
89120,P56861625,56861625,2514-02-12
89121,P59407521,59407521,2199-05-03
89122,P10259672,10259672,3106-05-14
89123,P21956848,21956848,2881-09-28
89124,P55249619,55249619,3105-01-04
89125,P5718301,5718301,2244-02-04
89126,P57169240,57169240,1305-02-09
89127,P28833632,28833632,3860-01-02
89128,P35773265,35773265,3853-10-11
89129,P14080671,14080671,1897-11-16
89130,P38127901,38127901,2985-12-10
89131,P87000077,87000077,2930-08-06
89132,P51538161,51538161,1516-01-04
89133,P34999974,34999974,1809-09-05
89134,P62450124,62450124,3183-08-07
89135,P29693163,29693163,1352-02-16
89136,P13335665,13335665,1732-09-29
89137,P76077239,76077239,2520-04-28
89138,P63038988,63038988,2234-09-28
89139,P61702519,61702519,2962-01-17
89140,P36356434,36356434,1464-01-08
89141,P68661758,68661758,3173-08-03
89142,P49583400,49583400,3721-08-17
89143,P36285927,36285927,3635-10-18
89144,P96975135,96975135,2104-07-20
89145,P73830175,73830175,1965-07-03
89146,P24822037,24822037,1748-09-26
89147,P46457604,46457604,2407-01-07
89148,P53152725,53152725,1567-10-06
89149,P48174772,48174772,1514-05-15
89150,P25001017,25001017,3574-09-26
89151,P66910600,66910600,3284-06-19
89152,P95293771,95293771,1909-07-01
89153,P851791,851791,3997-06-30
89154,P63222306,63222306,2949-05-24
89155,P59752363,59752363,1242-11-01
89156,P20508146,20508146,2730-02-22
89157,P2210777,2210777,2635-04-09
89158,P71211692,71211692,3873-11-26
89159,P60497270,60497270,3042-03-08
89160,P11362691,11362691,2050-10-29
89161,P6557068,6557068,2936-03-21
89162,P34411127,34411127,3977-05-30
89163,P99706742,99706742,3026-07-03
89164,P34858840,34858840,3118-05-29
89165,P76428619,76428619,2786-04-16
89166,P12177034,12177034,3074-06-28
89167,P69217003,69217003,1220-05-18
89168,P62182334,62182334,2715-09-20
89169,P38616490,38616490,1417-04-14
89170,P68901656,68901656,1681-05-20
89171,P98734741,98734741,3779-11-07
89172,P99758429,99758429,2582-11-04
89173,P68984458,68984458,3671-05-03
89174,P78122679,78122679,2028-11-09
89175,P82223454,82223454,1233-09-07
89176,P90390306,90390306,2716-06-12
89177,P38704088,38704088,2225-07-17
89178,P15878175,15878175,3576-04-10
89179,P65050985,65050985,2086-11-17
89180,P52894255,52894255,3497-11-07
89181,P8906621,8906621,2471-05-21
89182,P88223652,88223652,3154-07-27
89183,P69080632,69080632,1402-07-25
89184,P42583471,42583471,1760-10-31
89185,P88662253,88662253,3255-12-14
89186,P31496526,31496526,3171-12-23
89187,P57623722,57623722,2992-01-20
89188,P98831806,98831806,2506-01-17
89189,P58865791,58865791,3334-05-25
89190,P31792836,31792836,3454-06-28
89191,P62806370,62806370,1525-05-05
89192,P30693948,30693948,1930-06-04
89193,P23382745,23382745,2153-09-02
89194,P61666925,61666925,3458-03-05
89195,P76809878,76809878,2922-05-21
89196,P49144385,49144385,2409-07-17
89197,P23318145,23318145,2724-12-18
89198,P92446785,92446785,2642-01-10
89199,P24249091,24249091,1345-09-17
89200,P15437778,15437778,2764-08-13
89201,P46247625,46247625,2302-04-23
89202,P2123008,2123008,1304-05-02
89203,P52403252,52403252,2940-11-02
89204,P74701617,74701617,3440-01-18
89205,P46459917,46459917,2607-05-22
89206,P10415921,10415921,1817-07-22
89207,P33060375,33060375,1342-04-14
89208,P89887176,89887176,1057-04-17
89209,P18142646,18142646,1030-11-19
89210,P77182695,77182695,2868-06-06
89211,P79185251,79185251,3925-06-10
89212,P39300757,39300757,1326-01-10
89213,P91096681,91096681,2465-09-19
89214,P31395412,31395412,1900-09-12
89215,P45383714,45383714,2867-09-09
89216,P99185203,99185203,2618-01-12
89217,P70539207,70539207,2473-11-18
89218,P49549012,49549012,1063-01-04
89219,P31631556,31631556,2908-10-27
89220,P39520693,39520693,3319-03-04
89221,P16628885,16628885,2149-01-11
89222,P40244520,40244520,1202-04-29
89223,P69341725,69341725,2042-03-20
89224,P70941207,70941207,1305-01-01
89225,P33168302,33168302,2748-07-21
89226,P59879262,59879262,3217-07-12
89227,P60228741,60228741,1068-08-29
89228,P21110189,21110189,1582-02-04
89229,P33892635,33892635,3980-10-20
89230,P31435058,31435058,3812-08-02
89231,P51478636,51478636,1444-05-24
89232,P56555828,56555828,1313-12-17
89233,P16094628,16094628,2672-02-25
89234,P81479758,81479758,1257-10-23
89235,P81446311,81446311,3740-07-08
89236,P68769187,68769187,2837-03-26
89237,P87860201,87860201,1498-05-14
89238,P79456871,79456871,2642-05-11
89239,P67387271,67387271,3152-05-22
89240,P28015618,28015618,3214-12-21
89241,P64048999,64048999,1289-09-06
89242,P23746326,23746326,1034-09-04
89243,P20135272,20135272,2655-04-02
